,time (s),roll_deg,pitch_deg,yaw_deg,depth,vel_x_m_s,vel_y_m_s,northing_m,easting_m
387,387,35.36624864233071,22.155536618708293,-56.12903624064788,76.94448956279675,-0.7257044412796967,-6.469015575119739,77.05880352890931,74.42252707930446
388,388,48.438033499875935,32.220995638690724,-33.05562273019831,78.00635572329196,-4.583259029051546,-6.28145405732423,85.30479903003918,76.8134578359331
389,389,40.563390272379884,36.913784575684076,-12.919840473024827,78.42515955677437,-4.630415751175552,-1.205607454239773,83.96888865333993,82.07477827750685
390,390,76.96451787622865,31.159886135388074,-30.911765872308575,79.66048921545953,-4.999377832950329,-2.3474186822222656,72.20009042645542,76.61151301023274
391,391,68.38252297009095,19.53682904692929,6.585474372022574,78.22079670394614,-2.5445427512695686,-5.4192034980518295,73.91168552137209,80.25728225597734
392,392,53.374450173437715,17.783174698946333,1.3836270204188592,78.58121620965427,-4.26734453533715,-6.516257574518632,81.28715457268717,71.51754516610492
393,393,49.216898760361886,14.533740525209286,-11.2108940519803,78.55358242946895,-4.398364772404273,-6.772487768977128,77.02614245931147,75.75566089403397
394,394,46.96478801796583,14.733561739521047,15.843509982854034,79.97352881141158,-3.907243853620312,-3.8276886571922235,79.72931053226323,79.31581710660998
395,395,40.78494918563254,26.570605423025643,48.70692095853508,79.6432657038029,-3.500932647755787,-3.4523576838237267,77.7261885409156,82.078956543936
396,396,56.430204588697364,16.427200684334593,20.40720111196892,78.81264247230905,-4.423146754623044,-3.7558018723178757,80.35581925940943,76.69511637480902
397,397,55.54094674114261,12.0721024805265,22.684910363128864,79.3522850329385,-1.0662490472404118,-3.314389505028821,82.64907646310061,76.2541197753808
398,398,37.07635689671133,13.925234517042677,33.49542960604337,83.9201892712776,-4.554793979300012,-6.686166514276335,76.76038039127928,78.50852672670985
399,399,33.39839768654206,16.696620669753855,24.87104125808241,79.9130576049711,-6.461490621301403,-3.6336097964496017,75.14597265290527,80.04209972181576
400,400,22.608202967836025,10.376469480649869,68.3809040543384,76.01776754982035,-5.388522409438786,-6.367922469713305,84.39410274430371,79.65149070229583
401,401,20.00129699662561,9.464737683590183,58.89742672602157,80.95265033347914,-2.7471107449948784,-5.863289817758476,76.18727842714642,82.67279337433625
402,402,43.60983933676797,17.369376059722924,50.251149719672405,82.32331202931508,-5.412866539036672,-3.8555571386269576,68.6560466623455,84.61106237948577
403,403,13.104813385263258,14.608611511572683,104.66008632214283,79.24761524071458,-5.300843260150913,-3.254298624734609,80.87701993197325,81.46937549433875
404,404,3.6157846715323316,2.4508639613629066,81.93792725148711,81.6051047962457,-3.245482574211308,-5.127556631557571,85.84739581996114,79.83655757804367
405,405,13.260184520416647,3.6993853012525646,107.20813491544774,80.11541036544698,-3.1592205645214237,-5.035379605626393,82.7344107432534,78.01627382505822
406,406,22.035152214706223,5.423083976525642,80.58617171101828,81.48948473192243,-3.532534718818991,-3.0864604006450147,81.57688433324216,73.19609349766719
407,407,5.791189605744135,-2.306503142966254,94.9893952824417,82.46423157566147,1.0745799159441463,-4.786083052658688,78.15409719622326,81.89235696138083
408,408,6.522745463467269,-6.062643731027481,115.2777478679318,83.49597835779572,-2.5630863052576984,-3.944484973337687,79.56869679462007,84.70169531257075
409,409,-3.508149263572684,3.501614812244439,99.406577109068,81.78117239190622,0.3706748560670259,-3.259342831755656,75.1935524277948,87.34204297054836
410,410,-12.777772889873784,-10.56750047602896,130.11240663373033,80.98846273646784,-0.7023508709028145,-1.6661131366470023,77.35074401811988,76.61161976496129
411,411,-2.828338031484284,-8.63723085638459,95.50824300152436,80.41354039351967,-0.8925832816494031,-2.5947428960689365,88.32182273774208,83.42666290214878
412,412,-19.360041434458562,-4.148035146976067,75.68813070206019,82.1943556946495,1.560529553978315,-5.980324078415606,75.44863637238453,81.29622197111574
413,413,-16.64648152887186,-5.396689753283042,115.2217257169778,84.4708748900441,-4.63236310208406,-1.162798158885097,78.84629806823956,85.04641410609808
414,414,-20.79574150582325,-15.641233935905188,123.60765195127641,82.76032374753763,-3.677818631688481,-1.2476371641301998,81.67411024659411,86.61278223896642
415,415,-11.093210601963055,-12.659975348260007,101.860231787924,83.50390846504585,-0.9422008560123838,-2.638357665270218,84.24935828736858,80.72096098285866
416,416,-33.87911623931719,-12.948167814804986,125.99737674045767,82.51254382469989,-0.385508306900198,-2.193274640978151,78.34634758501349,76.1531918331268
417,417,-38.222884656464046,-10.87002891736153,115.43709793304357,82.97498225677005,-1.6109853602836028,-1.134286644456001,77.17803075080313,88.06620277898676
418,418,-36.71356066639516,-13.497438879062788,85.53802514269924,84.15732006344642,-1.2041892852210143,-2.7311989451111263,78.69332286553961,87.08212016217762
419,419,-40.87529884624682,-15.347170330182728,63.94794875216643,85.62011753037677,-1.7158493564640316,-1.4439051835527315,82.99449326444876,88.09289417003725
420,420,-57.64168845832868,-16.99368622209506,20.64946286218583,83.55464250528009,0.6181530221566496,-0.16125742486837158,70.20516574552687,82.69506003507372
421,421,-41.57510146703108,-26.727604832019292,95.47934345781681,83.80396150274295,4.15607120583974,-5.418214826681033,79.74533307582162,83.12233556043925
422,422,-36.753167379057345,-20.438283854587358,83.29004069172044,84.71978364766399,4.008423419427548,-1.438760329873999,81.5620483257814,83.09451718148644
423,423,-48.06289911532572,-16.439557482774724,70.41636875434583,86.37337759614728,-0.5973830107574418,0.430822616670006,92.92581428215155,85.02659106553608
424,424,-52.78761110306603,-21.63100041946823,74.38702121197821,84.8035873521984,0.5780575469787818,-3.0822527143904304,82.87713060074971,81.03293010806895
425,425,-56.491938204266155,-30.432551833451342,61.30719278487567,82.92087975852998,-3.884753072025553,-5.661206021223817,88.48926172253199,82.75708377761357
426,426,-46.681543377782305,-27.672239323164288,4.59773897023058,86.1839763611785,3.9917511224086453,1.2098775710831706,86.00077810037853,90.42577971158164
427,427,-47.70317098528858,-15.196996052812343,22.85937730910551,83.528787931497,2.0011928962026433,1.3100098747639684,84.76923115514461,87.52102953238834
428,428,-45.31687293464983,-29.290050774829094,40.80475363144322,87.01220472457571,0.7527491213562915,-1.3704229623318998,89.5650510398668,80.52537045563015
429,429,-40.02598386346622,-31.707739366282027,13.294259899457122,87.19276789289543,-1.1739478725502344,-0.03822865942945741,75.87330238803816,76.76942504448157
430,430,-43.051010566253055,-26.339356264233352,3.2390030282848965,86.95223234935584,6.406324010574828,0.1044677750011957,90.48101384187132,71.65725117948715
431,431,-40.25703901564692,-27.488841930240355,20.328601575145697,86.1956089745604,1.7834104991172526,0.5658634763419333,90.58001326099729,89.68668848783196
432,432,-27.938345799389914,-26.642695112724667,35.50603779786485,87.1986334803227,0.21234633497156175,-2.191886694040657,81.11806350351759,82.8309723556013
433,433,-38.56487047995354,-27.775435668898673,-20.255365974174545,85.48924535018745,3.77751531584103,-0.6042677507303504,90.2527236700787,84.13152374058987
434,434,-29.30921675536996,-34.714071959856994,12.205362441304004,86.30044580440713,3.1811507290463465,-2.220681366227381,87.2708297633989,83.82679256394454
435,435,-28.642703470464642,-25.40755369233018,11.642138551346406,86.73657575214318,5.325369792629282,3.6029737712271723,84.57737684566426,89.45269793591768
436,436,-5.489884200473414,-30.242309698046878,-9.432634481002456,86.83705911068562,3.860886518961299,1.2975890900638278,90.6671250375652,89.03970520357454
437,437,-17.575431206142532,-16.64667796662053,-23.59774209409329,89.00021126665295,4.427576008111325,0.6414638035983589,93.06174771606467,95.79710482303912
438,438,-14.889984721628547,-29.371830527700816,-32.60648476052455,88.57611238838692,2.2198727661752997,1.0236792169240596,79.15604178134505,91.34996888101702
439,439,-19.906787085435028,-18.102007499823145,-41.736796065200316,89.5542249304718,1.580369840760748,-1.5255404199666525,86.92583016258646,94.40392131868367
440,440,16.449904795533186,-28.518030426867284,-77.01392431727885,89.4643505729233,4.208316873367883,3.2441233815364523,79.29556076008629,87.31758542274811
441,441,8.369253015588871,-20.89081243811147,-91.35559527468763,88.61967618696335,1.4161814396200225,3.5273659218828195,91.60646656833596,83.58727145616602
442,442,12.861927561076882,-21.540949312631497,-38.304698627471424,88.16896345073465,4.179570535324157,1.948135911655617,81.66507362926473,82.01770060474168
443,443,27.42817283527089,-24.770381890735436,-77.54271186973432,88.64376193622589,4.237962505740885,-0.17298192754041075,93.39347181443384,89.71486021777119
444,444,3.5241069755120726,-35.39472195282314,-71.53356839106354,87.20561308976961,5.573544723948013,3.632085022065715,92.84457651729211,102.92339003936677
445,445,30.660780123015655,-21.748492739707736,-86.66324078530033,88.44910146392711,2.017810274484547,3.3992284929232,79.450614620418,80.75282864079016
446,446,39.362992350789646,-34.57173613364054,-106.00127004268019,87.93985369698105,2.5854225197016576,3.3378391823294207,94.49781637691224,87.61926602475256
447,447,27.57851193069596,-28.10067769861743,-94.21501411672277,88.33978559562136,5.107171755033024,-0.4243514774738548,92.20490277375117,82.45689123128122
448,448,53.81756649665655,-19.627449167432516,-96.77176115880545,89.19106143733065,6.915420936271028,2.9012426642371087,92.0626149076667,94.16411294135929
449,449,53.375448298368326,-23.958857439867845,-68.03089008442281,89.66270516731811,3.4883040060622803,5.801146031362248,88.10308497716805,91.8282910246782
450,450,39.68443350678227,-31.732942341220358,-114.39310601322843,90.06691360368494,4.103641751658765,4.1418126285579415,88.12966534133324,88.07159393761599
451,451,28.38757769466632,-27.642337356419223,-95.2866504222131,89.70637177058366,2.926842886045625,3.3982992393270646,102.78350361170872,86.44235514036147
452,452,37.56615946719414,-27.259729102519838,-83.07436158624722,91.31639082913786,8.05804484277285,1.7264793671946013,75.7225215416514,98.88975110555387
453,453,26.788989670049794,-23.690503106088418,-99.99966654766979,91.53604765505945,1.4968894835668083,3.692104558905583,89.2068088420705,87.05929447149542
454,454,42.67612335125985,-16.248297664035267,-81.97250182929935,88.64464499854328,9.452009917333406,3.6709767603346366,93.14235678252676,87.66497097939155
455,455,42.35696413358842,-17.0909518170756,-107.03378580326498,91.34590630549962,4.800688131817197,4.008119641669204,90.4663239867292,89.62290457457964
456,456,57.789795834908894,-26.78455849862673,-101.53967038967173,92.18080053697892,6.1765786885852485,3.792575502494438,88.44803779401417,89.48850334196698
457,457,47.195482762357464,-13.733199455485764,-94.62384876244512,90.84594741109983,4.98855681513092,4.127060383423806,94.48827548580968,90.49546862763953
458,458,42.63355789910393,-21.762569798086002,-77.17001944719189,91.1765853177102,5.266699291750556,6.211606814046898,95.88483842775261,84.166847881187
459,459,42.7132825470048,-27.797247323837375,-116.71136850885424,90.59447487349658,1.8770511581512221,4.209329594453844,88.91758054855016,97.6576465430916
460,460,47.89635512788177,-14.711113477431322,-49.74470840406238,91.88748826698216,5.399910426895823,3.057621580426768,98.01423145858266,95.7818568680955
461,461,41.986856033765385,-13.748644186106711,-79.42278314622234,91.71969618235217,4.365589171327683,5.028475205454988,92.90883383815266,94.41332363152716
462,462,57.88686290170729,-14.984216171958339,-70.26807594311545,92.46062376016984,1.0081505235023287,5.1769439529524455,97.15798616470582,89.15709534097643
463,463,33.27306982377314,-10.706891587555607,-51.16540116865566,94.42463010171792,7.215898536836761,3.278171331609296,91.43081782828816,89.52601415067612
464,464,16.392797133351312,-11.35014242770743,-39.45239989314955,93.63637255453574,4.906551341252134,6.446867628689265,90.89448120649065,98.03425628881102
465,465,36.150586488762535,-11.058936361049227,-67.23517383934622,94.75031638579752,5.507233275934932,4.896771622260807,104.37691495347272,98.04910728216093
466,466,23.956311496867766,4.131017519653237,-34.597262072848295,92.44710754113783,5.47449184653068,4.26027737220303,99.59434868437901,93.3158732283686
467,467,23.673867423333824,-4.5736164411448605,-27.217618047596464,93.8705248763234,5.2474399510227245,2.361197172444606,94.11813671726182,91.80552441309432
468,468,32.81341338241495,-5.87513802861776,-6.41240994705565,93.34156725985703,4.124552125197087,8.321757746498733,95.06847224920705,98.56973450918434
469,469,7.150303740570584,0.43071946341033396,-17.15728102165842,94.01317615996723,10.54680880809654,2.511158546396123,91.50719006654231,90.03614178790252
470,470,-5.8087625524500694,-1.8148133459476825,-14.132881828293376,92.8954454037669,5.798040843309299,4.592580980356372,93.29028588653358,98.23219325171577
471,471,7.734180114880651,-8.1343581035493,-34.530446601419236,93.62620050605886,0.9937288655185323,5.921418871901134,86.86383424253593,87.42697897026476
472,472,-10.157552363260157,-0.0644963747013616,-19.11829111978961,95.12028507322499,4.877548932844567,4.0312858914883645,101.32152597773118,86.79495981352935
473,473,-30.52659144657875,4.884081961247411,-13.459986513385749,94.70185501913265,3.8576027948532503,5.5956140371389225,95.42289051781476,93.07757318841499
474,474,-18.82410103703496,6.941318717700839,7.0225913260346235,95.32921525779615,3.7250249559412696,1.8687305496495985,86.49225199323885,94.33504313337117
475,475,-16.298988086959735,3.0365181377446437,24.968148289521643,95.24182988901342,4.04718211646972,1.7641151024017296,101.22209619158549,84.32508270226099
476,476,-28.00713388679926,10.573050053943717,29.157831279489784,95.60821035545995,7.771628400976277,4.54342978710475,93.25559905567977,101.01887856695852
477,477,-24.358784413187152,7.056268410763071,49.77683787746668,96.06156818847478,5.027018319987444,4.27497244828087,100.47338959710216,97.02634048928599
478,478,-16.66172561601359,13.165290727949861,34.85709573353995,95.97686900388561,6.5402735731636295,4.279188899353754,103.83461296702501,103.96257223856654
479,479,-45.626568780402074,9.807278136221633,65.6758961912113,97.01485049353609,3.3361430022837126,5.405034138876451,104.9922360323674,99.19781706647845
480,480,-41.01374539316955,12.448710022452088,58.69597221251995,97.14556792418615,0.10497202494695657,6.651751295680636,91.2805554374518,100.36895787982596
481,481,-50.218475113704,12.335323167599284,80.27405235245394,96.37204106130119,3.61197560951292,5.058450507132845,88.86643715928267,88.04231244983414
482,482,-53.82187066289444,8.160323168989958,57.46419025349097,96.06932377671757,2.633762083162016,6.745754217932031,94.64517144870806,100.44800578592175
483,483,-38.875775596746934,11.138010057748371,96.79617574481352,97.67694745480927,3.4996320577000724,6.037547835868306,95.11968636631481,98.44872460186082
484,484,-37.37426487160784,22.556880589549287,88.45665307439488,95.79925997785658,3.250618212628077,4.521397337601855,92.62506826244496,93.04688124661635
485,485,-46.0636448448651,16.878415056303574,96.30653277924425,95.59753819122092,4.580952003610665,1.6313957557952117,96.2695317189446,90.94481780126613
486,486,-37.23957710067908,13.26643967148761,77.07788157274885,96.94137078612097,3.732039322873653,1.777226589235969,97.4188500248681,101.83982831092153
487,487,-41.06818289712788,23.627255360500396,106.04420024614036,96.66613246415298,3.288958451545354,9.704977270078276,98.87454785433395,96.68962990028832
488,488,-49.3828205137786,20.099995745874317,73.32972607421024,97.74837941716896,5.299786167741517,4.435185455724644,96.83470423572089,100.0819311630671
489,489,-56.1459171931386,17.08163976118529,84.18747349864705,98.49197325125813,2.382671282049988,3.4160701067474615,101.96191093562143,100.89703804457085
490,490,-51.950173592270424,28.33998070657001,99.86553715221204,100.20924974793967,6.572331295676207,7.341314493038707,99.69744237296837,104.46130739842371
491,491,-15.613302593152653,25.566937523629033,116.71665031085797,98.53499212618418,2.707589044599044,1.531667424183494,110.28492853576228,101.3018401591783
492,492,-41.71965858868827,26.328904476689313,84.32384243898788,99.07804977457678,1.8670797083623434,3.4802167141766605,99.75174991468648,97.24927856755161
493,493,-33.45672301444905,34.02641300047957,92.90975534400047,97.7708523425838,1.0117501278467196,2.2388926398419566,103.01303500206951,99.47732571905115
494,494,-30.49714083843911,31.81532290069596,81.46573124612033,100.88659210803183,6.407343024761905,-0.37852663544788046,101.14056367728526,98.94802074828846
495,495,-32.258676938830455,25.22083951256954,134.5270828639251,99.27372662417079,4.166260928570348,3.931196998120045,98.90689509155898,94.13016408799083
496,496,-12.618111587569405,24.612603288977226,84.09452983851612,100.04505852848894,1.8225978235755769,5.647931497595172,100.86104482224462,94.44143562803447
497,497,-28.202992909650906,31.35213833003287,88.0705694704482,98.46856430757092,4.92588031705666,2.6437931781854793,101.1993197034325,97.364130393275
498,498,-12.009027642338143,28.344849377457933,95.75947977757723,100.54951173599855,3.1751632819022904,3.8766510273813832,98.5739894609122,101.58363991015531
499,499,-7.779405645091073,27.470905938571057,72.98440846277688,100.09536046170251,0.9710748628223129,3.0071527670399067,99.58318325307907,105.83526443065294
